PSO,TLBO
25.8497463882846,33.32565297044445
25.348464978509334,29.699373417007607
24.63295494664669,31.68334623304312
20.545130510095355,31.367685153438867
27.222871754662787,33.77815478868872
31.76448910889359,31.22330579304776
23.548357325172127,30.592907529982188
32.661041932975984,34.108114153187586
32.38198358425953,32.14203412107391
25.933062280513912,30.55349966834547
22.08095345115943,28.34884855891038
25.57814407643554,30.859060575907414
21.174797606364045,30.765653326695624
38.11959203933741,33.818785870435676
23.356853731048446,32.51373724901378
27.77926819988937,31.02657202189353
24.539479819833776,33.82537227646855
31.59349818195329,29.35805211391513
20.81479606035924,30.294050209800698
28.04184075236641,32.65627272678458
33.629610690338474,32.92351836284138
27.964709387336164,29.83651925605119
21.001675118211583,32.41323463455547
29.287968363962474,30.207640277665977
28.418386311299233,32.32573645685525
21.864469566097167,28.521534347041325
31.377842698589294,31.717556321603357
32.15387904430612,34.619400171790296
20.655475777143234,32.629154323778174
29.444105840702584,30.0200120814595
30.986367806440555,32.910036318408636
26.24682848517767,30.311386499830856
34.26726988073231,32.39642430319909
32.3339481985357,30.2086181508338
35.987824794091075,33.336530887156094
20.588607747599987,32.317489582986035
20.444746694832208,32.18168779051048
24.800526182762418,33.39575551110605
33.38469476426192,29.84272745786642
26.607133334120803,34.141291104619924
29.42463931367266,33.46527924802584
21.4412472029074,34.05080047748856
34.359977675945,29.888866866583996
35.03368089739459,31.85381409466873
29.837035411279523,30.41461968056344
34.83931478568913,32.00899239866385
30.52670138027527,31.844962601117526
34.97848499691153,27.989499762091217
31.719644871294978,27.777074178897006
20.590522170018406,32.401711727562144
34.598187239908974,31.471532614289302
20.423585632480428,33.574207557419854
29.480177289823416,30.19912360484317
30.848306484541897,33.737371199093666
26.3181506641469,32.08531760040371
25.780904430537053,35.67862537134433
33.53889092688698,34.21816181276051
24.056689557606543,31.87774406378096
29.20596306415515,31.840675113962128
33.35597799619163,30.334053693485114
32.231713867151775,31.352849497398946
32.78128636645716,31.097633369197425
29.475723744204085,29.448206661995197
28.27125003997827,29.263670290073243
26.440954021908677,35.36729210498751
30.285571200024048,34.24277146418497
30.738531133760485,32.93370731915481
21.203856535017824,31.247049257136453
35.93800970413881,35.29910344960635
31.420350979647505,33.764802251538065
29.267314952169457,30.470692973770074
20.235048355727486,34.48056766692326
26.799813059483828,30.217927897297685
24.457544387856093,31.779187995027016
26.202845905505352,30.66414573004579
32.9469191505993,31.28201178001194
27.48754016482867,28.11281508871766
34.46418471686008,29.32268172446135
30.50800712095157,31.61687599323675
30.168177673150765,31.19038673849432
31.75752502937365,32.39042847653607
32.472004434694796,32.01441979226174
24.364513031226696,29.532793771920375
26.649719859795663,32.25709040871289
34.61178959774281,30.803008892733875
31.302533854689134,31.429299208198316
24.504138382220678,33.15348586685504
21.098116177660117,28.533080827912872
33.13168332777918,29.881117039738342
20.664788117863555,32.79043791105347
25.397049632911123,31.580022488127405
23.37331178247337,31.449374659132605
20.023428406833204,31.385862538547475
25.759335900541302,34.177350757464644
25.009534997488576,33.01424489501526
20.678799491657433,30.129930084651246
25.315861621130612,29.872801899548712
31.734268684467608,34.41924212909542
33.06965904105659,31.08621374006137
24.30673406411313,31.61545169100037
23.543923760454728,33.54742648953795
33.156346117145745,33.518491854839134
39.686666462085256,28.86775191307407
27.596172404610776,32.43480469709752
21.497385548244747,30.820136295057214
29.949628525799195,30.22241091487732
30.527533317693823,37.37483117508717
31.047425881741177,28.9206385993435
30.48478896485731,27.750925677741677
30.140555012628145,31.154990143882607
30.305139379554124,31.130795976625862
30.85549678645721,34.15191462108874
33.07178817158106,30.627125339375848
25.24120315158883,32.826684544661
28.46017995385555,29.511729494973107
25.94250258895835,29.285096357493487
21.08563203545864,33.927050377855146
30.538154411691025,31.55074047763618
29.190773975356,29.78587506131108
20.10118935708803,30.331146789196612
33.849722951124505,32.58366916616318
31.822618270992656,34.95499006497488
24.715263409577982,31.200212612511624
34.31196347939482,31.4093128365137
27.858038877870932,34.907495659460785
21.05553891990353,29.702351509137074
